YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT,?
2013,274303,812,1000000,1007549,NULL,200,2,80,NULL,2,2500,1,1,NULL,NULL,NULL,750000,14,2,417000,NULL,NULL,1,1,417000,1,3,8,2897,68,3,?
2013,279336,812,1000000,1007549,NULL,20,2,3,NULL,NULL,NULL,NULL,NULL,760,NULL,NULL,NULL,7,NULL,NULL,788,101,1,6,4000,1,1,NULL,NULL,NULL,NULL,?
2013,282644,812,1000000,1007549,230,50,2,40,NULL,1,1400,1,1,NULL,NULL,NULL,305000,8,2,68000,NULL,NULL,1,1,68000,1,1,31,1760,41,3,?
2013,286114,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,289041,812,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,291961,812,1000000,1007549,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,1,3,370,800,101,1,1,370,1,3,NULL,NULL,NULL,8,?
2013,293064,812,1000000,1007549,NULL,80,1,100,NULL,NULL,NULL,NULL,NULL,550,NULL,NULL,NULL,1,8,34700,750,15,1,3,60700,1,7,NULL,NULL,NULL,15,?
2013,293322,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,297652,812,1000000,1007549,NULL,50,2,50,NULL,1,220,2,1,NULL,NULL,NULL,80000,2,NULL,NULL,NULL,NULL,1,6,40600,1,5,14,457,18,NULL,?
2013,301854,812,1000000,1007549,NULL,140,2,120,NULL,1,1800,1,1,NULL,NULL,NULL,500000,2,NULL,NULL,NULL,NULL,1,6,3400,1,7,101,2063,32,NULL,?
2013,303663,812,1000000,1007549,NULL,50,2,3,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,7,4,21600,550,31,1,1,21600,1,5,NULL,NULL,NULL,9,?
2013,305220,812,1000000,1007549,NULL,100,2,3,NULL,NULL,NULL,NULL,NULL,1800,NULL,NULL,NULL,7,1,94000,1925,25,1,1,94000,1,1,NULL,NULL,NULL,1,?
2013,305346,812,1000000,1007549,210,40,2,40,NULL,2,730,1,2,NULL,NULL,NULL,200000,6,NULL,NULL,NULL,NULL,1,4,28700,1,5,43,1020,24,NULL,?
2013,307213,812,1000000,1007549,NULL,120,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,120000,3,4,46000,NULL,NULL,1,1,46000,1,7,8,316,18,9,?
2013,308943,812,1000000,1007549,270,40,2,1,NULL,1,1600,1,1,NULL,NULL,NULL,280000,1,1,135010,NULL,NULL,1,1,135010,1,1,17,1910,28,1,?
2013,309516,812,1000000,1007549,NULL,90,2,60,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,20000,4,NULL,NULL,NULL,NULL,1,4,28100,1,7,8,185,10,NULL,?
2013,310039,812,1000000,1007549,NULL,350,2,2,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,2,NULL,NULL,1783,18,2,5,120700,1,3,NULL,NULL,NULL,NULL,?
2013,310872,812,1000000,1007549,NULL,90,2,2,NULL,1,450,1,1,NULL,NULL,NULL,114000,12,7,41000,NULL,NULL,1,3,41000,1,4,17,582,17,13,?
2013,311411,812,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,312733,812,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,314895,812,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,315090,812,1000000,1007549,NULL,140,1,2,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,5,2,18000,1065,71,2,1,18000,2,4,NULL,NULL,NULL,3,?
2013,315558,812,1000000,1007549,NULL,80,2,170,NULL,1,650,1,1,NULL,NULL,NULL,140000,1,1,61600,NULL,NULL,1,1,61600,1,5,18,938,15,1,?
2013,316571,812,1000000,1007549,NULL,360,2,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,165000,8,7,41800,NULL,NULL,1,3,41800,1,5,16,574,23,13,?
2013,318324,812,1000000,1007549,NULL,80,2,3,NULL,NULL,NULL,NULL,NULL,570,NULL,NULL,NULL,6,NULL,NULL,650,24,2,4,33000,1,3,NULL,NULL,NULL,NULL,?
2013,319754,812,1000000,1007549,NULL,200,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,144000,7,3,65600,NULL,NULL,1,1,110600,1,5,4,394,17,7,?
2013,321917,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,323738,812,1000000,1007549,NULL,130,1,60,NULL,NULL,NULL,NULL,NULL,550,NULL,NULL,NULL,5,8,4900,745,101,1,3,4900,1,3,NULL,NULL,NULL,15,?
2013,328401,812,1000000,1007549,NULL,190,2,3,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,7,1,26400,1782,81,1,1,26400,1,1,NULL,NULL,NULL,1,?
2013,329531,812,1000000,1007549,NULL,40,2,1,NULL,NULL,NULL,NULL,NULL,950,NULL,NULL,NULL,2,NULL,NULL,990,18,1,7,65800,1,3,NULL,NULL,NULL,NULL,?
2013,331904,812,1000000,1007549,NULL,1,2,3,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,8,NULL,NULL,700,100,1,6,8400,1,5,NULL,NULL,NULL,NULL,?
2013,332543,812,1000000,1007549,NULL,160,2,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,8,7,96000,1164,15,2,3,96000,1,1,NULL,NULL,NULL,14,?
2013,333618,812,1000000,1007549,NULL,120,2,3,NULL,1,1100,1,1,NULL,NULL,NULL,190000,8,NULL,NULL,NULL,NULL,1,7,128600,1,4,12,1275,27,NULL,?
2013,337279,812,1000000,1007549,NULL,200,2,2,NULL,1,170,1,1,NULL,NULL,NULL,190,4,NULL,40000,NULL,NULL,1,1,40000,1,6,14,470,13,NULL,?
2013,347723,812,1000000,1007549,NULL,40,2,1,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,1,NULL,NULL,843,NULL,1,6,0,1,1,NULL,NULL,NULL,NULL,?
2013,350085,812,1000000,1007549,NULL,50,2,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,8,NULL,NULL,1054,20,1,4,63000,1,1,NULL,NULL,NULL,NULL,?
2013,351288,812,1000000,1007549,NULL,300,2,2,NULL,1,1000,1,1,NULL,NULL,NULL,195000,5,NULL,NULL,NULL,NULL,1,5,90000,1,5,19,1425,28,NULL,?
2013,352081,812,1000000,1007549,NULL,180,2,2,NULL,2,1200,1,1,NULL,NULL,NULL,325000,11,NULL,NULL,NULL,NULL,1,6,130000,1,4,13,1447,42,NULL,?
2013,352844,812,1000000,1007549,NULL,140,2,50,NULL,2,1400,1,1,NULL,NULL,NULL,300000,11,2,130000,NULL,NULL,1,1,130000,1,1,15,1673,42,3,?
2013,353336,812,1000000,1007549,NULL,60,2,2,NULL,1,550,1,1,NULL,NULL,NULL,135000,2,8,12000,NULL,NULL,1,3,12000,1,4,62,617,24,15,?
2013,353843,812,1000000,1007549,NULL,90,2,60,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,3,8,55000,950,21,1,3,55000,1,3,NULL,NULL,NULL,15,?
2013,355227,812,1000000,1007549,NULL,90,2,3,NULL,1,1100,1,1,NULL,NULL,NULL,175000,5,NULL,NULL,NULL,NULL,2,5,46000,1,1,31,1197,8,NULL,?
2013,355960,812,1000000,1007549,NULL,190,2,2,NULL,1,2500,1,1,NULL,NULL,NULL,375000,1,1,162000,NULL,NULL,1,1,162000,1,6,20,2755,30,1,?
2013,358522,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,360317,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,361381,812,1000000,1007549,NULL,100,2,2,NULL,1,670,1,1,NULL,NULL,NULL,138000,3,5,41000,NULL,NULL,2,2,41000,1,7,24,812,14,10,?
2013,364261,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,368868,812,1000000,1007549,290,400,2,200,NULL,1,2400,1,1,NULL,NULL,NULL,650000,9,NULL,NULL,NULL,NULL,1,4,371000,1,2,11,3290,48,NULL,?
2013,371836,812,1000000,1007549,NULL,90,2,70,NULL,1,1700,1,1,NULL,NULL,NULL,280000,2,1,194220,NULL,NULL,1,1,194220,1,7,12,1894,28,1,?
2013,373357,812,1000000,1007549,NULL,130,1,2,NULL,NULL,NULL,NULL,NULL,160,NULL,NULL,NULL,4,8,9350,290,37,1,3,9350,1,4,NULL,NULL,NULL,15,?
2013,373581,812,1000000,1007549,NULL,60,1,1,NULL,NULL,NULL,NULL,NULL,730,NULL,NULL,NULL,3,NULL,NULL,790,101,1,4,1380,1,3,NULL,NULL,NULL,NULL,?
2013,378964,812,1000000,1007549,NULL,180,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,5,NULL,NULL,NULL,NULL,4,6,10200,2,7,48,405,20,NULL,?
2013,382840,812,1000000,1007549,NULL,70,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,200000,2,NULL,NULL,NULL,NULL,1,6,68000,1,5,4,233,20,NULL,?
2013,387772,812,1000000,1007549,NULL,4,2,4,NULL,NULL,NULL,NULL,NULL,990,NULL,NULL,NULL,7,NULL,NULL,998,11,1,4,106000,1,1,NULL,NULL,NULL,NULL,?
2013,391553,812,1000000,1007549,NULL,50,1,60,NULL,NULL,NULL,NULL,NULL,290,NULL,NULL,NULL,5,4,21800,410,23,1,1,21800,1,2,NULL,NULL,NULL,9,?
2013,392738,812,1000000,1007549,NULL,130,2,3,NULL,1,2300,1,1,NULL,NULL,NULL,435000,8,NULL,NULL,NULL,NULL,1,5,194000,1,1,15,2488,62,NULL,?
2013,398917,812,1000000,1007549,NULL,180,1,2,NULL,1,1200,1,1,NULL,NULL,NULL,248000,3,1,-700,NULL,NULL,1,1,-700,1,2,NULL,1460,27,2,?
2013,399731,812,1000000,1007549,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,2000,NULL,NULL,NULL,1,2,101000,2060,24,1,1,101000,1,1,NULL,NULL,NULL,3,?
2013,400837,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,404672,812,1000000,1007549,NULL,50,2,3,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,6,1,81500,800,12,2,1,81500,1,4,NULL,NULL,NULL,1,?
2013,404836,812,1000000,1007549,NULL,220,2,2,NULL,1,1400,1,1,NULL,NULL,NULL,350000,1,1,180000,NULL,NULL,1,1,180000,1,5,11,1648,32,1,?
2013,411106,812,1000000,1007549,NULL,90,2,3,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,9,NULL,NULL,1511,28,1,7,64400,1,1,NULL,NULL,NULL,NULL,?
2013,416224,812,1000000,1007549,NULL,250,1,2,NULL,1,830,1,1,NULL,NULL,NULL,98000,8,4,9000,NULL,NULL,2,1,9000,1,4,101,1155,20,9,?
2013,416249,812,1000000,1007549,NULL,220,1,2,NULL,1,1000,1,1,NULL,NULL,NULL,198000,5,7,24000,NULL,NULL,1,3,24000,1,6,64,1278,18,13,?
2013,418204,812,1000000,1007549,NULL,190,2,3,NULL,1,1500,1,1,NULL,NULL,NULL,295000,1,1,260000,NULL,NULL,1,1,260000,1,3,8,1773,42,1,?
2013,419307,812,1000000,1007549,NULL,100,2,140,NULL,1,1900,1,1,NULL,NULL,NULL,315000,1,1,130000,NULL,NULL,1,1,130000,1,4,20,2183,31,1,?
2013,420656,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,420743,812,1000000,1007549,NULL,200,2,2,NULL,1,2400,1,1,NULL,NULL,NULL,600000,10,1,431000,NULL,NULL,2,1,431000,1,4,7,2625,64,1,?
2013,421728,812,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,426559,812,1000000,1007549,NULL,2,2,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,96000,5,NULL,NULL,NULL,NULL,1,6,72010,1,7,3,183,14,NULL,?
2013,429247,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,430988,812,1000000,1007549,NULL,110,2,2,NULL,1,2200,1,1,NULL,NULL,NULL,400000,11,NULL,NULL,NULL,NULL,1,5,140000,1,4,20,2318,48,NULL,?
2013,433741,812,1000000,1007549,NULL,180,2,80,NULL,1,1700,1,1,NULL,200,NULL,150000,7,1,143700,NULL,NULL,1,1,143700,1,4,19,2277,16,1,?
2013,436221,812,1000000,1007549,NULL,180,2,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,98000,5,8,59900,NULL,NULL,1,3,59900,1,7,8,385,11,15,?
2013,436383,812,1000000,1007549,NULL,100,1,30,NULL,NULL,NULL,NULL,NULL,520,NULL,NULL,NULL,9,2,4000,675,101,2,1,4000,2,4,NULL,NULL,NULL,3,?
2013,438850,812,1000000,1007549,NULL,100,2,40,NULL,1,850,2,1,NULL,NULL,NULL,120000,8,2,38000,NULL,NULL,2,1,38000,2,5,35,1093,14,3,?
2013,449811,812,1000000,1007549,NULL,200,2,50,NULL,2,1700,1,1,NULL,NULL,NULL,340000,1,1,160000,NULL,NULL,1,1,160000,1,3,16,2142,42,1,?
2013,453209,812,1000000,1007549,NULL,250,2,2,NULL,1,2400,1,1,NULL,NULL,NULL,850000,10,3,127200,NULL,NULL,1,1,127200,1,2,25,2650,67,7,?
2013,455762,812,1000000,1007549,NULL,150,2,2,NULL,1,1500,1,1,NULL,NULL,NULL,270000,2,1,106600,NULL,NULL,1,1,106600,1,4,19,1696,24,1,?
2013,458486,812,1000000,1007549,NULL,130,2,3,NULL,1,1900,1,1,NULL,NULL,NULL,340000,1,5,66700,NULL,NULL,1,2,66700,1,4,37,2060,27,10,?
2013,462237,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,462481,812,1000000,1007549,NULL,50,2,70,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,1,8,9800,920,101,1,3,9800,1,3,NULL,NULL,NULL,15,?
2013,467093,812,1000000,1007549,NULL,150,2,2,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,6,NULL,NULL,1400,14,2,5,116000,1,3,NULL,NULL,NULL,NULL,?
2013,468200,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,470162,812,1000000,1007549,NULL,100,2,2,NULL,1,150,1,1,NULL,NULL,NULL,170,4,4,30000,NULL,NULL,4,1,30000,1,7,12,290,1,9,?
2013,471867,812,1000000,1007549,NULL,120,2,2,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,7,NULL,NULL,1037,10,1,4,123500,1,5,NULL,NULL,NULL,NULL,?
2013,474201,812,1000000,1007549,NULL,150,2,30,NULL,1,1200,1,1,NULL,NULL,NULL,225000,3,1,175000,NULL,NULL,1,1,175000,1,2,9,1383,22,1,?
2013,474812,812,1000000,1007549,NULL,160,2,30,NULL,1,720,1,1,NULL,NULL,NULL,120000,6,2,42000,NULL,NULL,1,1,42000,1,4,26,914,26,3,?
2013,475062,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,475175,812,1000000,1007549,NULL,90,2,2,NULL,1,1100,1,1,NULL,170,NULL,205000,1,NULL,NULL,NULL,NULL,1,4,105000,1,5,16,1402,25,NULL,?
2013,477758,812,1000000,1007549,NULL,170,2,2,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,8,7,16740,1372,98,1,3,16740,1,1,NULL,NULL,NULL,13,?
2013,478612,812,1000000,1007549,NULL,300,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,1400000,1,4,0,NULL,NULL,1,1,0,1,3,NULL,1925,68,9,?
2013,481077,812,1000000,1007549,NULL,100,2,2,NULL,2,1400,1,1,NULL,NULL,NULL,250000,15,NULL,NULL,NULL,NULL,1,5,97700,1,2,20,1633,34,NULL,?
2013,485677,812,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,491704,812,1000000,1007549,NULL,140,1,60,NULL,1,800,1,1,NULL,NULL,NULL,120000,1,7,28400,NULL,NULL,2,3,28400,1,5,45,1076,10,13,?
2013,494180,812,1000000,1007549,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,9,NULL,NULL,960,52,1,4,22200,1,2,NULL,NULL,NULL,NULL,?
2013,494404,812,1000000,1007549,NULL,140,1,2,NULL,1,860,1,1,NULL,20,NULL,125000,6,7,38600,NULL,NULL,1,3,38600,1,3,33,1070,14,13,?
2013,496520,812,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,497381,812,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,8,NULL,NULL,853,28,1,4,36200,1,3,NULL,NULL,NULL,NULL,?
2013,503160,812,1000000,1007549,NULL,200,2,50,NULL,2,550,1,1,NULL,NULL,NULL,99000,8,7,65000,NULL,NULL,1,3,65000,1,3,18,998,16,13,?
2013,504346,812,1000000,1007549,NULL,90,2,30,NULL,1,900,1,1,NULL,900,NULL,150000,3,5,38000,NULL,NULL,1,2,38000,1,6,61,1927,24,10,?
2013,504628,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,507669,812,1000000,1007549,NULL,170,2,2,NULL,2,1200,2,1,NULL,100,NULL,400000,1,2,100400,NULL,NULL,1,1,100400,1,4,21,1795,34,3,?
2013,509960,812,1000000,1007549,NULL,60,2,20,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,7,NULL,NULL,1082,22,1,4,58000,1,1,NULL,NULL,NULL,NULL,?
2013,512070,812,1000000,1007549,NULL,170,2,60,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,150000,2,1,61000,NULL,NULL,2,1,93000,1,3,5,351,15,1,?
2013,513070,812,1000000,1007549,NULL,200,2,40,NULL,1,1700,1,1,NULL,NULL,NULL,260000,2,NULL,NULL,NULL,NULL,1,5,118500,1,3,21,2040,22,NULL,?
2013,517411,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,517888,812,1000000,1007549,NULL,140,2,2,NULL,1,1200,1,1,NULL,450,NULL,175000,8,2,97900,NULL,NULL,1,1,97900,1,4,22,1832,20,3,?
2013,519807,812,1000000,1007549,NULL,130,1,130,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,60000,1,8,54400,NULL,NULL,1,3,54400,1,7,8,373,15,15,?
2013,520420,812,1000000,1007549,NULL,180,1,30,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,4,7,350,1127,101,1,3,350,1,4,NULL,NULL,NULL,13,?
2013,521180,812,1000000,1007549,NULL,110,2,2,NULL,1,130,1,1,NULL,NULL,NULL,210,3,NULL,NULL,NULL,NULL,1,7,278400,1,5,1,250,1,NULL,?
2013,522863,812,1000000,1007549,NULL,90,2,170,NULL,2,730,2,1,NULL,NULL,NULL,80000,3,4,25200,NULL,NULL,2,1,25200,2,7,55,1154,18,9,?
2013,524782,812,1000000,1007549,NULL,100,2,2,NULL,1,1000,1,1,NULL,NULL,NULL,70000,4,NULL,NULL,NULL,NULL,1,4,30000,1,5,45,1130,34,NULL,?
2013,525036,812,1000000,1007549,NULL,50,2,3,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,13,NULL,NULL,1070,37,1,6,35000,1,2,NULL,NULL,NULL,NULL,?
2013,525264,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,528392,812,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,528828,812,1000000,1007549,NULL,150,2,3,NULL,NULL,NULL,NULL,NULL,640,NULL,NULL,NULL,6,NULL,NULL,790,11,5,4,88000,1,3,NULL,NULL,NULL,NULL,?
2013,529060,812,1000000,1007549,NULL,140,2,2,NULL,1,970,1,1,NULL,NULL,NULL,130000,7,2,11400,NULL,NULL,2,1,11400,2,4,101,1114,31,3,?
2013,530205,812,1000000,1007549,NULL,200,1,3,NULL,NULL,NULL,NULL,NULL,860,NULL,NULL,NULL,2,2,5300,1060,101,2,1,5300,2,3,NULL,NULL,NULL,6,?
2013,538917,812,1000000,1007549,NULL,70,2,80,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,80000,2,4,54100,NULL,NULL,1,1,54100,1,7,9,408,25,9,?
2013,539651,812,1000000,1007549,NULL,80,2,40,NULL,1,1000,1,1,NULL,250,NULL,82000,5,1,76600,NULL,NULL,2,1,76600,1,6,22,1400,14,1,?
2013,539963,812,1000000,1007549,NULL,220,2,220,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,115000,8,7,50000,NULL,NULL,4,3,75000,1,3,10,632,17,13,?
2013,549560,812,1000000,1007549,NULL,150,2,150,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,200000,4,7,57200,NULL,NULL,1,3,57200,1,7,10,494,17,13,?
2013,551614,812,1000000,1007549,NULL,160,2,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,235000,12,1,120000,NULL,NULL,1,1,120000,1,2,4,435,27,1,?
2013,551658,812,1000000,1007549,NULL,120,2,3,NULL,1,1200,1,1,NULL,NULL,NULL,210000,3,NULL,NULL,NULL,NULL,2,7,71000,1,3,22,1328,25,NULL,?
2013,553039,812,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,563982,812,1000000,1007549,NULL,170,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,650000,1,4,81900,NULL,NULL,1,1,81900,1,3,9,611,46,9,?
2013,566118,812,1000000,1007549,NULL,80,2,2,NULL,NULL,NULL,NULL,NULL,780,NULL,NULL,NULL,8,NULL,NULL,860,34,1,6,30000,1,3,NULL,NULL,NULL,NULL,?
2013,566947,812,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,566988,812,1000000,1007549,NULL,90,2,2,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,7,NULL,NULL,1390,30,1,4,56000,1,1,NULL,NULL,NULL,NULL,?
2013,570378,812,1000000,1007549,180,180,1,3,NULL,2,80,2,1,NULL,200,NULL,155000,7,1,42400,NULL,NULL,1,1,42400,1,4,21,757,25,2,?
2013,572843,812,1000000,1007549,300,70,2,70,NULL,1,1300,1,1,NULL,200,NULL,280000,8,1,100000,NULL,NULL,3,1,100000,1,4,23,1940,26,1,?
2013,575312,812,1000000,1007549,230,100,2,50,NULL,1,1700,1,1,NULL,NULL,NULL,260000,1,NULL,NULL,NULL,NULL,1,5,105000,1,4,24,2080,26,NULL,?
2013,577431,812,1000000,1007549,NULL,140,1,90,NULL,NULL,NULL,NULL,NULL,930,NULL,NULL,NULL,1,2,11900,1160,101,1,1,11900,1,2,NULL,NULL,NULL,3,?
2013,579827,812,1000000,1007549,NULL,140,2,20,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,8,NULL,NULL,2093,36,1,7,70000,1,1,NULL,NULL,NULL,NULL,?
2013,584680,812,1000000,1007549,NULL,1,2,100,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,1,8,27900,900,39,2,3,27900,1,6,NULL,NULL,NULL,15,?
2013,589060,812,1000000,1007549,NULL,250,2,2,NULL,1,1700,1,1,NULL,NULL,NULL,300000,7,2,64000,NULL,NULL,4,1,64000,1,4,38,2008,30,3,?
