YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT,?
2011,135629,904,1000000,1018237,,290,2,2,,2,1000,1,1,,330,,200000,5,1,122000,,,1,1,122000,1,4,17,1748,22,1,?
2011,137520,904,1000000,1018237,,80,2,30,,,,,3,,,,225000,5,1,68200,,,1,1,68200,1,6,7,375,22,1,?
2011,144121,904,1000000,1018237,,30,2,20,,,,,3,,,,200000,7,,,,,1,6,49200,1,5,6,265,21,,?
2011,148935,904,1000000,1018237,,70,2,160,,1,1400,1,1,,,,205000,8,,,,,1,4,19500,1,3,101,1712,23,,?
2011,149297,904,1000000,1018237,,100,2,40,,1,1100,1,1,,,,260000,7,3,65300,,,1,1,65300,1,5,27,1448,31,7,?
2011,155375,904,1000000,1018237,,130,2,130,,,,,3,,,,150000,4,2,406100,,,1,1,406100,1,7,1,453,17,3,?
2011,157222,904,1000000,1018237,,90,2,110,,1,1400,1,1,,,,220000,8,1,76000,,,1,1,76000,1,3,26,1674,24,1,?
2011,158010,904,1000000,1018237,,80,1,20,,2,400,1,1,,,,265000,8,2,20800,,,1,1,20800,1,3,33,579,26,3,?
2011,158694,904,1000000,1018237,,50,2,50,,,,,,660,,,,7,,,790,23,1,4,41820,1,3,,,,,?
2011,165591,904,1000000,1018237,,30,2,40,,,,,,630,,,,6,,,700,22,1,7,38204,1,1,,,,,?
2011,166908,904,1000000,1018237,,150,2,60,,,,,,1300,,,,6,7,80000,1548,23,1,3,80000,1,2,,,,13,?
2011,168193,904,1000000,1018237,,110,2,50,,,,,,1200,,,,9,1,35000,1420,49,1,1,35000,1,1,,,,5,?
2011,171889,904,1000000,1018237,,100,2,2,,,,,,990,,,,8,2,60000,1150,23,3,1,60000,1,1,,,,3,?
2011,172655,904,1000000,1018237,,100,2,30,,1,1400,1,1,,,,190000,6,5,114950,,,2,2,157150,1,5,12,1568,24,10,?
2011,180408,904,1000000,1018237,,100,2,2,,,,,,1200,,,,6,1,77000,1340,21,1,1,77000,1,1,,,,1,?
2011,186180,904,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,186659,904,1000000,1018237,,230,2,3,,2,640,1,1,,,,175000,9,3,60300,,,1,1,60300,1,3,20,995,20,7,?
2011,189934,904,1000000,1018237,,80,2,10,,,,,3,,,,230000,6,2,62200,,,1,1,62200,1,7,6,298,24,3,?
2011,198377,904,1000000,1018237,,80,2,20,,1,980,1,1,,,,132000,5,5,71600,,,1,2,71600,1,3,18,1081,16,10,?
2011,204184,904,1000000,1018237,,40,2,30,,,,,,500,,,,6,,,590,47,1,4,15000,1,1,,,,,?
2011,204551,904,1000000,1018237,,370,2,2,,2,1200,2,1,,,,270000,7,2,121000,,,1,1,121000,1,2,19,1928,42,3,?
2011,206101,904,1000000,1018237,,,,,,,,,,500,,1,,5,,,,,,,,,,,,,,?
2011,211786,904,1000000,1018237,,130,2,2,,,,,3,,,,360000,7,,,,,1,6,35500,1,3,21,630,36,,?
2011,212055,904,1000000,1018237,,40,2,20,,,,,,780,,,,8,,,880,18,1,4,59000,1,2,,,,,?
2011,214276,904,1000000,1018237,,130,2,90,,1,1400,1,1,,170,,220000,6,4,39000,,,1,1,39000,1,4,56,1831,23,9,?
2011,218327,904,1000000,1018237,,70,2,100,,,,,,110,,,,5,2,52000,288,7,1,1,52000,1,3,,,,3,?
2011,224152,904,1000000,1018237,160,50,2,50,,,,,3,,,,130000,6,1,64400,,,1,1,64400,1,3,7,369,13,1,?
2011,225640,904,1000000,1018237,,30,2,30,,,,,,780,,,,6,,,873,33,1,6,32000,1,3,,,,,?
2011,230969,904,1000000,1018237,,60,2,60,,,,,,1000,,,,6,5,40000,1174,35,1,2,40000,1,2,,,,10,?
2011,231133,904,1000000,1018237,,50,2,50,,,,,,880,,,,6,,,1030,52,1,4,24000,1,1,,,,,?
2011,236864,904,1000000,1018237,,40,2,30,4800,,,,3,,,,9000,6,3,36600,,,1,1,36600,1,5,18,536,2,7,?
2011,239744,904,1000000,1018237,170,30,2,40,,2,580,1,1,,,,88000,5,,,,,1,6,17200,1,7,58,835,10,,?
2011,240385,904,1000000,1018237,,40,2,50,,,,,,650,,,,8,,,790,36,1,7,26500,1,3,,,,,?
2011,240996,904,1000000,1018237,,50,2,70,,2,800,2,1,,100,,195000,6,5,37500,,,1,2,72800,1,3,21,1292,24,10,?
2011,241024,904,1000000,1018237,,,,,,,,,,,,3,185000,5,,,,,,,,,,,,,,?
2011,245377,904,1000000,1018237,,50,2,80,,1,1700,1,1,,1900,,280000,4,2,156000,,,1,1,156000,1,4,29,3734,21,3,?
2011,246201,904,1000000,1018237,,,,,,,,,,640,,1,,6,,,,,,,,,,,,,,?
2011,251659,904,1000000,1018237,,280,2,4,,,,,,1000,,,,5,1,82800,1322,19,1,1,82800,1,3,,,,1,?
2011,255969,904,1000000,1018237,,60,2,50,,,,,3,,,,275000,4,,,,,1,7,286000,1,7,2,419,30,,?
2011,256604,904,1000000,1018237,,50,2,80,,1,1100,1,1,,,,195000,5,1,102150,,,1,1,102150,1,3,15,1280,22,1,?
2011,259264,904,1000000,1018237,,160,2,20,,,,,,1200,,,,7,2,47020,1382,35,1,1,47020,1,3,,,,3,?
2011,259391,904,1000000,1018237,,70,1,40,,1,1500,1,1,,,,240000,7,1,105500,,,1,1,105500,1,1,20,1735,29,1,?
2011,260258,904,1000000,1018237,230,40,2,30,,,,,3,,,,160000,5,7,48400,,,1,3,48400,1,4,9,363,16,13,?
2011,264502,904,1000000,1018237,,50,2,30,,,,,,930,,,,7,,,1053,20,1,4,62000,1,2,,,,,?
2011,270231,904,1000000,1018237,,290,2,100,,,,,,800,,,,5,,,1193,101,1,6,6300,1,2,,,,,?
2011,272902,904,1000000,1018237,,100,2,50,,1,1000,1,1,,200,,250000,6,,,,,1,7,342100,1,3,5,1367,27,,?
2011,277810,904,1000000,1018237,,80,2,60,,1,950,1,1,,,,200000,6,4,89960,,,1,1,89960,1,5,15,1095,25,9,?
2011,281080,904,1000000,1018237,,100,2,2,,,,,,700,,,,7,,,840,23,1,6,44000,1,4,,,,,?
2011,287237,904,1000000,1018237,170,70,2,2,,1,690,1,1,,,,80000,5,,,,,1,6,32000,1,4,35,930,10,,?
2011,288407,904,1000000,1018237,,60,2,70,,1,500,1,1,,670,,175000,6,,,,,1,5,100400,1,6,16,1380,22,,?
2011,291202,904,1000000,1018237,,120,2,70,,,,,3,,,,275000,6,4,65600,,,1,1,65600,1,3,6,341,16,9,?
2011,299208,904,1000000,1018237,,200,2,2,,1,1200,1,1,,180,,195000,5,3,79600,,,1,1,79600,1,3,24,1610,18,7,?
2011,302262,904,1000000,1018237,,120,2,30,,,,,,1200,,,,8,,,1354,22,4,6,75020,1,1,,,,,?
2011,306794,904,1000000,1018237,,40,2,60,,1,380,1,1,,130,,150000,5,,,,,3,6,9960,1,6,80,666,17,,?
2011,307098,904,1000000,1018237,,130,2,20,,1,1400,1,1,,,,290000,12,2,42850,,,1,1,42850,1,3,46,1629,29,3,?
2011,308589,904,1000000,1018237,,10,2,20,,,,,,610,,,,5,,,642,70,1,5,11000,1,1,,,,,?
2011,309630,904,1000000,1018237,,150,2,80,,1,670,1,1,,,,110000,6,1,103000,,,1,1,103000,1,5,11,983,16,1,?
2011,309774,904,1000000,1018237,,200,2,1,,,,,,1800,,,,9,2,285000,2058,9,1,1,285000,1,1,,,,3,?
2011,312292,904,1000000,1018237,,150,2,2,,,,,3,,,,150000,1,4,24300,,,1,1,24300,1,7,21,433,24,9,?
2011,313095,904,1000000,1018237,,150,2,120,,1,1800,1,1,,560,,280000,9,5,82000,,,1,2,87300,1,4,36,2633,24,10,?
2011,317031,904,1000000,1018237,,120,2,130,,,,,3,,,,150000,5,,,,,1,4,223400,1,7,2,356,14,,?
2011,317398,904,1000000,1018237,,170,2,120,,1,2100,1,1,,740,,340000,8,7,95000,,,2,3,95000,1,4,40,3167,37,13,?
2011,320775,904,1000000,1018237,,80,2,2,,,,,,960,,,,7,7,20000,1070,64,1,3,20000,1,3,,,,13,?
2011,321902,904,1000000,1018237,,60,2,30,,1,1400,1,1,,,,130000,11,1,86300,,,2,1,126300,1,3,15,1557,16,1,?
2011,331967,904,1000000,1018237,,120,2,3,,1,1200,1,1,,,,220000,8,1,98000,,,1,1,98000,1,4,16,1333,25,1,?
2011,334167,904,1000000,1018237,,100,2,70,,2,380,2,1,,,,20000,6,2,47000,,,1,1,47000,1,5,17,654,20,3,?
2011,334927,904,1000000,1018237,,40,2,20,,1,1900,1,1,,,,260000,7,1,120000,,,1,1,120000,1,3,21,2060,30,1,?
2011,335967,904,1000000,1018237,,70,2,50,,,,,3,,,,400000,7,7,148200,,,3,3,160200,1,5,4,468,38,13,?
2011,336013,904,1000000,1018237,90,50,2,40,,2,620,1,1,,,,92000,6,,,,,1,6,29000,1,3,35,845,10,,?
2011,337456,904,1000000,1018237,290,50,2,160,,,,,3,,,,160000,6,8,50600,,,1,3,50600,1,3,14,601,16,15,?
2011,337767,904,1000000,1018237,,200,2,2,,2,3000,2,1,,,,405000,10,,,,,1,7,73700,1,4,59,3608,52,,?
2011,338245,904,1000000,1018237,,30,2,20,,,,,3,,,,130000,6,2,60500,,,1,1,60500,1,1,3,152,13,3,?
2011,342907,904,1000000,1018237,,280,2,2,,1,2300,1,1,,,,330000,7,1,134000,,,1,1,134000,1,4,24,2713,30,1,?
2011,347872,904,1000000,1018237,,110,2,30,,1,850,1,1,,300,,220000,6,2,91000,,,1,1,91000,1,6,18,1340,19,3,?
2011,350282,904,1000000,1018237,,100,2,80,,,,,3,,,,290000,7,1,113750,,,1,1,113750,1,4,5,489,32,1,?
2011,351305,904,1000000,1018237,,200,2,70,,1,1400,1,1,,,,275000,7,1,88000,,,1,1,88000,1,4,26,1870,23,1,?
2011,351737,904,1000000,1018237,,50,2,50,,1,620,1,1,,,,132000,4,7,30800,,,1,3,30800,1,5,30,770,15,13,?
2011,352069,904,1000000,1018237,,50,2,90,,1,830,1,1,,,,250000,5,,,,,1,6,110500,1,5,12,1112,18,,?
2011,352976,904,1000000,1018237,,160,2,2,,,,,,930,,,,5,7,42900,1140,20,1,3,69100,1,2,,,,13,?
2011,355012,904,1000000,1018237,,220,2,40,,,,,,1900,,,,4,2,64400,2220,41,3,1,64400,1,3,,,,3,?
2011,361654,904,1000000,1018237,150,30,2,20,,,,,3,,,,130000,7,,,,,1,6,26000,1,5,13,289,18,,?
2011,363175,904,1000000,1018237,,100,2,80,,1,1400,1,1,,,,200000,8,1,122000,,,3,1,122000,1,3,16,1634,31,1,?
2011,366455,904,1000000,1018237,170,2,2,3,,2,600,1,1,,,,95000,6,4,128500,,,1,1,128500,1,3,7,788,10,9,?
2011,386542,904,1000000,1018237,,130,2,140,,1,1300,1,1,,150,,250000,7,1,139300,,,1,1,139300,1,4,16,1812,24,1,?
2011,390029,904,1000000,1018237,,80,2,80,,1,1100,1,1,,,,230000,8,2,99200,,,1,1,99200,1,4,17,1368,25,3,?
2011,392462,904,1000000,1018237,,100,2,90,,,,,,980,,,,5,3,37700,1243,40,1,1,37700,1,3,,,,7,?
2011,392984,904,1000000,1018237,,90,2,100,,1,1300,1,1,,,,170000,8,1,74800,,,1,1,74800,1,3,24,1496,19,1,?
2011,393414,904,1000000,1018237,,90,2,70,,1,1100,1,1,,,,80000,5,1,65200,,,1,1,65200,1,5,25,1377,14,1,?
2011,399622,904,1000000,1018237,,140,2,10,,1,1100,1,1,,,,290000,8,7,44004,,,1,3,44004,1,4,38,1400,30,13,?
2011,402941,904,1000000,1018237,,240,2,20,,1,880,1,1,,340,,156000,5,7,63490,,,1,3,63490,1,7,29,1548,20,13,?
2011,404858,904,1000000,1018237,,250,2,2,,,,,,1100,,,,6,2,32000,1363,51,5,1,32000,1,3,,,,3,?
2011,414913,904,1000000,1018237,,120,2,140,,2,1800,2,1,,410,,300000,8,1,133300,,,3,1,133300,1,4,25,2779,36,1,?
2011,424633,904,1000000,1018237,,90,1,70,,1,1100,1,1,,130,,170000,5,1,56100,,,1,1,56100,1,4,31,1433,18,1,?
2011,429824,904,1000000,1018237,,60,2,30,,2,720,2,1,,150,,180000,7,1,124900,,,4,1,124900,1,5,12,1207,24,1,?
2011,429866,904,1000000,1018237,,50,2,60,,1,1100,1,1,,,,190000,5,1,59300,,,2,1,59300,1,5,26,1270,20,1,?
2011,437718,904,1000000,1018237,,260,2,2,,1,1300,1,1,,,,270000,7,1,183300,,,4,1,183300,1,5,10,1560,29,1,?
2011,443536,904,1000000,1018237,,170,2,60,,,,,3,,,,350000,9,1,110000,,,1,1,110000,1,1,6,567,32,1,?
2011,443990,904,1000000,1018237,,60,2,90,,1,730,1,1,,,,160000,5,2,102521,,,1,1,102521,1,5,11,935,22,3,?
2011,444939,904,1000000,1018237,,100,2,100,,1,5100,1,1,,,,800000,7,2,626000,,,2,1,626000,1,3,10,5308,62,3,?
2011,445939,904,1000000,1018237,,110,2,100,,1,900,1,1,,,,180000,5,2,88000,,,3,1,88000,1,5,17,1269,23,3,?
2011,448776,904,1000000,1018237,,40,2,50,,,,,,660,,,,7,,,771,29,1,6,32000,1,1,,,,,?
2011,448850,904,1000000,1018237,,130,2,20,,2,400,2,1,,,,200000,5,,,,,1,5,164000,1,4,6,760,25,,?
2011,449439,904,1000000,1018237,120,70,2,50,,2,1200,1,1,,,,150000,8,1,93200,,,1,1,93200,1,3,19,1487,18,1,?
2011,449661,904,1000000,1018237,,130,2,80,,,,,3,,,,150000,7,7,35800,,,1,3,35800,1,4,13,376,10,13,?
2011,451735,904,1000000,1018237,,80,2,20,,1,1400,1,1,,800,,235000,6,1,98000,,,1,1,98000,1,5,28,2303,23,1,?
2011,459424,904,1000000,1018237,,200,2,100,,1,2100,1,1,,,,400000,9,1,169000,,,1,1,169000,1,4,17,2400,24,1,?
2011,461113,904,1000000,1018237,,460,2,3,,1,1300,1,1,,200,,150000,7,1,39130,,,1,1,39130,1,4,62,2014,17,2,?
2011,466681,904,1000000,1018237,,100,2,120,,2,390,2,1,,120,,200000,7,2,60600,,,1,1,60600,1,5,18,903,19,3,?
2011,478508,904,1000000,1018237,,60,2,10,,2,760,2,1,,,,200000,7,4,79700,,,1,1,79700,1,4,15,994,24,9,?
2011,478733,904,1000000,1018237,,140,2,30,,1,2400,1,1,,,,320000,13,1,100000,,,1,1,100000,1,1,31,2612,48,1,?
2011,479968,904,1000000,1018237,,100,2,2,,,,,,1300,,,,6,,,1440,13,1,6,137000,1,1,,,,,?
2011,483595,904,1000000,1018237,,160,2,70,,1,1400,1,1,,500,,295000,7,1,87500,,,3,1,87500,1,5,31,2238,24,1,?
2011,485444,904,1000000,1018237,,40,2,40,,,,,,1100,,,,6,7,125000,1187,11,1,3,125000,1,1,,,,13,?
2011,490356,904,1000000,1018237,,50,2,80,,,,,,790,,,,6,1,79000,924,14,1,1,79000,1,3,,,,1,?
2011,490967,904,1000000,1018237,,80,2,20,,,,,,1100,,,,8,2,48990,1283,31,1,1,48990,1,1,,,,3,?
2011,506664,904,1000000,1018237,,150,2,170,,,,,,1100,,,,5,6,43000,1470,41,1,2,43000,1,5,,,,12,?
2011,507192,904,1000000,1018237,,90,2,40,,1,1500,1,1,,,,208000,10,1,76500,,,1,1,76500,1,3,28,1755,29,1,?
2011,508591,904,1000000,1018237,,90,2,3,,,,,,1000,,,,13,,,1098,26,1,6,50000,1,1,,,,,?
2011,515505,904,1000000,1018237,,2,2,40,,,,,,1300,,,,8,,,1340,30,1,6,54000,1,1,,,,,?
2011,523441,904,1000000,1018237,130,60,2,50,,,,,3,,,,137000,6,,,,,1,6,35600,1,4,12,357,16,,?
2011,523471,904,1000000,1018237,,2,2,310,,,,,,,,,,3,1,76000,,,1,1,76000,1,4,,,,1,?
2011,532537,904,1000000,1018237,,80,2,60,,1,780,1,1,,,,230000,6,2,75000,,,1,1,75000,1,6,15,925,23,6,?
2011,535419,904,1000000,1018237,,320,2,2,,1,1800,1,1,,,,470000,8,2,125200,,,2,1,125200,1,4,20,2120,24,3,?
2011,535616,904,1000000,1018237,,60,2,110,,1,1500,1,1,,,,240000,8,1,90300,,,1,1,90300,1,5,23,1720,27,1,?
2011,541109,904,1000000,1018237,,120,2,60,,1,1300,1,1,,,,200000,6,,,,,1,5,86000,1,1,21,1500,16,,?
2011,544457,904,1000000,1018237,,70,2,30,,,,,3,,,,180000,6,,,,,1,4,74300,1,6,4,270,19,,?
2011,549485,904,1000000,1018237,,130,2,3,,,,,,740,,,,6,7,0,891,,1,3,0,1,1,,,,14,?
2011,552650,904,1000000,1018237,,40,2,3,,,,,,490,,,,4,4,37000,530,17,1,1,37000,1,1,,,,9,?
2011,557048,904,1000000,1018237,,60,2,40,,1,1200,1,1,,,,200000,6,2,121810,,,1,1,121810,1,5,14,1435,25,3,?
2011,564555,904,1000000,1018237,,210,2,2,,1,700,1,1,,,,21000,6,7,55000,,,1,3,55000,1,2,20,928,25,13,?
2011,568671,904,1000000,1018237,,60,2,30,,,,,,740,,,,8,,,830,26,1,4,38000,1,1,,,,,?
2011,570314,904,1000000,1018237,,110,1,30,,,,,,1100,,,,5,7,59700,1271,22,1,3,70700,1,1,,,,13,?
2011,570762,904,1000000,1018237,,40,2,70,,,,,,960,,,,6,8,57200,1153,24,1,3,57200,1,4,,,,15,?
2011,571496,904,1000000,1018237,,60,2,40,,,,,,1200,,,,8,,,1350,20,2,5,79700,1,1,,,,,?
2011,573506,904,1000000,1018237,,100,2,10,,2,1300,2,1,,,,325000,6,1,199000,,,1,1,199000,1,4,9,1543,23,1,?
2011,573786,904,1000000,1018237,,60,2,50,,1,350,1,1,,,,205000,7,1,93000,,,1,1,93000,1,4,7,535,24,1,?
2011,574840,904,1000000,1018237,,30,2,20,,,,,3,,,,133000,6,,,,,1,6,22400,1,6,11,204,14,,?
2011,577145,904,1000000,1018237,,80,2,40,,1,620,1,1,,680,,180000,5,7,25500,,,1,3,25500,1,6,67,1426,23,13,?
2011,578992,904,1000000,1018237,,1,2,1,,,,,,700,,,,14,,,700,23,1,4,36040,1,1,,,,,?
2011,582181,904,1000000,1018237,100,60,2,50,,1,1200,1,1,,,,130000,9,,,,,1,4,64000,1,4,27,1443,24,,?
2011,591060,904,1000000,1018237,,60,2,20,,1,1500,1,1,,,,215000,7,7,72600,,,1,3,72600,1,3,27,1634,22,13,?
2011,593292,904,1000000,1018237,,70,2,3,,,,,,550,,,,5,4,34800,620,21,1,1,34800,1,2,,,,9,?
2011,594086,904,1000000,1018237,,80,2,20,,,,,3,,,,215000,5,4,107500,,,1,1,107500,1,7,5,420,22,9,?
2011,597563,904,1000000,1018237,,130,2,100,,2,3700,1,1,,,,550000,8,2,81000,,,1,1,81000,1,3,65,4364,33,3,?
2011,598179,904,1000000,1018237,,210,2,190,,2,880,2,1,,,,100000,6,1,81100,,,1,1,81100,1,4,21,1449,13,1,?
2011,604665,904,1000000,1018237,,220,2,2,,,,,,3100,,,,8,1,166000,3503,25,1,1,166000,1,1,,,,1,?
2011,607496,904,1000000,1018237,,120,2,20,,,,,,750,,,,7,1,80900,964,14,1,1,80900,1,4,,,,2,?
2011,608713,904,1000000,1018237,,60,2,20,,,,,3,,,,237000,7,4,103300,,,1,1,103300,1,5,4,373,25,9,?
2011,608922,904,1000000,1018237,,90,2,90,,,,,3,,,,850000,8,,,,,1,5,47200,1,2,5,182,1,,?
2011,611418,904,1000000,1018237,,110,2,30,,,,,3,,,,300000,7,4,26730,,,1,1,26730,1,2,11,240,24,9,?
2011,613812,904,1000000,1018237,,40,2,70,,,,,,750,,,,5,,,860,29,1,4,35000,1,4,,,,,?
2011,636136,904,1000000,1018237,,80,2,80,,1,1000,1,1,,290,,175000,6,1,38000,,,1,1,38000,1,4,48,1533,22,1,?
2011,644035,904,1000000,1018237,,1,2,1,,,,,,400,,,,5,,,400,34,1,4,14000,1,3,,,,,?
2011,645432,904,1000000,1018237,,90,2,40,,1,1500,1,1,,,,246000,7,2,105130,,,1,1,105130,1,5,20,1711,28,3,?
2011,646738,904,1000000,1018237,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,?
2011,653732,904,1000000,1018237,,90,2,90,,1,910,1,1,,,,179000,5,4,80600,,,1,1,80600,1,6,18,1182,23,9,?
2011,654173,904,1000000,1018237,,130,1,90,,1,1200,1,1,,,,280000,8,8,44900,,,3,3,44900,1,3,40,1484,30,15,?
2011,656136,904,1000000,1018237,,90,2,30,,1,1100,1,1,,600,,190000,5,2,83000,,,1,1,83000,1,5,28,1962,23,3,?
2011,656500,904,1000000,1018237,,50,2,100,,2,900,1,1,,,,220000,7,2,159000,,,1,1,159000,1,5,9,1136,29,3,?
2011,663505,904,1000000,1018237,190,40,2,60,,1,630,1,1,,,,175000,7,,,,,1,6,34400,1,5,33,958,21,,?
2011,664555,904,1000000,1018237,,220,2,2,,,,,3,,,,130000,1,1,62800,,,4,1,62800,1,5,7,344,14,1,?
2011,667103,904,1000000,1018237,,60,2,40,,1,950,1,1,,,,150000,5,1,107800,,,1,1,107800,1,2,12,1055,23,1,?
2011,670937,904,1000000,1018237,,120,2,30,,1,1300,1,1,,,,185000,5,2,81000,,,1,1,81000,1,4,24,1592,37,3,?
2011,673840,904,1000000,1018237,,90,2,70,,1,1500,1,1,,,,210000,9,,,,,1,4,70600,1,4,30,1759,22,,?
2011,674202,904,1000000,1018237,,110,2,20,,1,2100,1,1,,,,277000,7,1,61920,,,1,1,61920,1,4,49,2505,28,1,?
2011,674458,904,1000000,1018237,,100,2,20,,,,,,720,,,,6,1,54500,872,19,1,1,54500,1,1,,,,1,?
2011,678083,904,1000000,1018237,,80,2,30,,1,1000,1,1,,,,170000,5,1,71000,,,1,1,71000,1,7,19,1125,16,1,?
2011,679035,904,1000000,1018237,160,250,2,100,,2,880,2,1,,,,120000,6,,,,,1,6,82000,1,6,23,1540,14,,?
2011,680186,904,1000000,1018237,,180,2,2,,1,830,1,1,,,,170000,5,1,98000,,,1,1,98000,1,6,12,1010,19,1,?
2011,694798,904,1000000,1018237,150,60,2,40,,2,630,1,1,,140,,100000,6,,,,,1,6,28000,1,3,46,1078,13,,?
2011,700723,904,1000000,1018237,,40,2,20,,,,,,1200,,,,4,1,39200,1260,39,1,1,39200,1,3,,,,4,?
2011,701062,904,1000000,1018237,,120,1,110,,1,1600,1,1,,1000,,500000,8,5,101100,,,1,2,101100,1,4,34,2906,32,10,?
2011,701421,904,1000000,1018237,,180,2,470,,1,1500,1,1,,,,270000,7,1,54800,,,1,1,54800,1,3,48,2183,32,1,?
2011,702565,904,1000000,1018237,,40,2,1,,,,,,470,,,,5,,,510,44,1,4,14000,1,3,,,,,?
2011,702899,904,1000000,1018237,,60,2,280,,,,,3,,,,100000,3,,,,,1,6,23200,1,7,26,497,14,,?
2011,708087,904,1000000,1018237,,170,2,2,,1,1200,1,1,,630,,170000,7,1,30400,,,1,1,30400,1,4,79,2003,18,1,?
2011,710670,904,1000000,1018237,180,70,2,90,,1,1000,1,1,,,,150000,6,,,,,1,4,43000,1,2,38,1365,20,,?
2011,712190,904,1000000,1018237,240,130,2,2,,2,1500,2,1,,,,230000,7,7,22500,,,1,3,22500,1,3,101,2112,25,13,?
2011,717080,904,1000000,1018237,,100,2,100,,1,1200,1,1,,,,150000,5,,,,,1,5,35000,1,5,56,1634,32,,?
2011,717195,904,1000000,1018237,,,,,,,,,,,,3,215000,7,,,,,,,,,,,,,,?
2011,719752,904,1000000,1018237,,100,2,30,,1,1400,1,1,,,,180000,8,2,56200,,,1,1,56200,1,3,35,1647,31,3,?
2011,732014,904,1000000,1018237,,70,2,90,,1,1300,1,1,,,,230000,7,2,63000,,,1,1,63000,1,3,28,1466,28,3,?
2011,734830,904,1000000,1018237,,380,2,130,,1,1700,1,1,,,,250000,7,2,92500,,,2,1,92500,1,5,29,2221,30,3,?
2011,735386,904,1000000,1018237,,110,2,90,,1,1300,1,1,,,,260000,6,1,76000,,,1,1,76000,1,4,24,1504,22,1,?
2011,736916,904,1000000,1018237,,50,2,10,,,,,,500,,,,5,,,630,76,1,4,10000,1,4,,,,,?
2011,739691,904,1000000,1018237,,90,2,60,,1,1100,2,1,,,,118000,6,2,39190,,,1,1,39190,1,3,45,1485,32,3,?
2011,745468,904,1000000,1018237,,60,2,40,,,,,,980,,,,8,,,1114,101,1,4,6000,1,1,,,,,?
2011,751029,904,1000000,1018237,,150,2,170,,,,,,1100,,,,5,7,15100,1483,101,2,3,15100,1,1,,,,13,?
2011,752732,904,1000000,1018237,,80,2,90,,,,,,1200,,,,7,5,31000,1487,58,4,2,31000,2,1,,,,10,?
2011,755392,904,1000000,1018237,,50,2,50,,1,1800,1,1,,200,,330000,12,1,412000,,,1,1,412000,1,1,6,2140,52,1,?
2011,758565,904,1000000,1018237,,60,2,30,,1,2100,1,1,,,,400000,12,3,84600,,,1,1,84600,1,3,31,2193,34,7,?
2011,765634,904,1000000,1018237,,50,2,70,,1,1100,1,1,,,,197000,5,1,130000,,,1,1,130000,1,4,11,1223,20,1,?
2011,766893,904,1000000,1018237,,50,2,20,,,,,,1000,,,,8,1,17640,1150,78,1,1,17640,1,1,,,,1,?
2011,790849,904,1000000,1018237,160,120,2,3,,2,1500,2,1,,,,260000,7,4,96400,,,1,1,96400,1,4,43,3422,68,9,?
2011,791262,904,1000000,1018237,,60,2,60,,,,,,1100,,,,8,,,1253,16,1,4,95000,1,1,,,,,?
2011,793352,904,1000000,1018237,10,40,2,90,,1,1300,1,1,,,,145000,7,,,,,1,6,45000,1,5,39,1470,18,,?
2011,793942,904,1000000,1018237,,110,2,30,,1,990,1,1,,,,200000,6,1,44700,,,1,1,44700,1,5,31,1152,22,1,?
2011,808654,904,1000000,1018237,,60,2,70,,1,1000,1,1,,,,202000,7,1,49700,,,1,1,49700,1,4,29,1212,22,1,?
2011,811396,904,1000000,1018237,,80,2,30,,2,1400,1,1,,,,196000,6,2,67000,,,1,1,67000,1,3,30,1665,24,3,?
2011,822109,904,1000000,1018237,,120,2,60,,1,1800,1,1,,,,250000,6,1,87000,,,1,1,87000,1,4,27,1989,24,1,?
2011,828377,904,1000000,1018237,,90,2,90,,2,1200,2,1,,,,215000,5,1,106230,,,1,1,106230,1,5,20,1745,22,1,?
2011,829745,904,1000000,1018237,,100,2,30,,1,1200,1,1,,,,230000,6,1,195000,,,1,1,195000,1,5,9,1413,24,1,?
2011,831442,904,1000000,1018237,,50,1,30,,,,,,1100,,,,9,5,30000,1185,22,1,2,64000,1,1,,,,10,?
2011,831747,904,1000000,1018237,,80,2,2,,,,,,700,,,,8,,,780,16,1,6,59780,1,3,,,,,?
2011,834643,904,1000000,1018237,,70,2,100,,1,1200,1,1,,250,,210000,6,1,84300,,,1,1,84300,1,4,23,1622,1,1,?
2011,836935,904,1000000,1018237,,220,2,2,,1,1300,1,1,,,,210000,5,1,93100,,,1,1,93100,1,4,20,1537,22,1,?
2011,839411,904,1000000,1018237,,120,2,200,,,,,3,,,,405000,5,7,153000,,,5,3,153000,1,7,6,703,32,13,?
2011,840567,904,1000000,1018237,,90,2,30,,1,1500,1,1,,,,245000,8,2,125000,,,1,1,125000,1,3,16,1684,24,3,?
2011,841293,904,1000000,1018237,,50,2,80,,2,2300,2,1,,,,550000,8,1,153000,,,1,1,153000,1,4,23,2947,47,1,?
2011,845240,904,1000000,1018237,,200,2,200,,1,1200,1,1,,,,200000,6,1,240000,,,1,1,240000,1,5,8,1666,24,1,?
