YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT
2012,944999,815,1000000,1010207,NULL,80,2,3,NULL,NULL,NULL,NULL,NULL,880,NULL,NULL,NULL,6,NULL,NULL,960,46,1,4,25000,1,1,NULL,NULL,NULL,NULL
2012,947634,815,1000000,1010207,NULL,200,2,50,NULL,2,1900,2,1,NULL,230,NULL,850000,3,2,150000,NULL,NULL,1,1,150000,1,4,23,2905,52,3
2012,947951,815,1000000,1010207,NULL,90,2,20,NULL,1,1100,1,1,NULL,NULL,NULL,203000,8,1,120500,NULL,NULL,1,1,120500,1,4,12,1241,18,1
2012,951291,815,1000000,1010207,NULL,20,2,20,NULL,NULL,NULL,NULL,NULL,510,NULL,NULL,NULL,4,NULL,NULL,550,37,1,6,18000,1,3,NULL,NULL,NULL,NULL
2012,952948,815,1000000,1010207,NULL,70,2,90,NULL,2,1300,2,1,NULL,NULL,NULL,410000,8,1,30000,NULL,NULL,5,1,30000,1,4,68,1688,27,1
2012,954249,815,1000000,1010207,NULL,200,2,2,NULL,NULL,NULL,NULL,NULL,980,NULL,NULL,NULL,4,7,59700,1180,24,1,3,59700,1,4,NULL,NULL,NULL,13
2012,956090,815,1000000,1010207,NULL,150,2,3,NULL,NULL,NULL,NULL,NULL,840,NULL,NULL,NULL,6,2,18000,1050,70,5,1,18000,1,3,NULL,NULL,NULL,6
2012,958319,815,1000000,1010207,170,70,2,2,NULL,2,400,2,1,NULL,390,NULL,140000,6,NULL,NULL,NULL,NULL,1,6,30400,1,5,43,1099,17,NULL
2012,963691,815,1000000,1010207,NULL,100,2,150,NULL,1,1900,1,1,NULL,NULL,NULL,475000,7,2,420000,NULL,NULL,1,1,420000,1,4,6,2153,37,3
2012,965790,815,1000000,1010207,NULL,140,2,170,NULL,2,2000,2,1,NULL,120,NULL,400000,2,1,112300,NULL,NULL,1,1,112300,1,5,29,2737,32,1
2012,966920,815,1000000,1010207,NULL,50,2,20,NULL,1,780,2,1,NULL,NULL,NULL,180000,3,1,49500,NULL,NULL,1,1,49500,1,1,24,1008,27,1
2012,976639,815,1000000,1010207,170,40,2,40,NULL,2,430,1,1,NULL,70,NULL,150000,6,NULL,NULL,NULL,NULL,1,4,25000,1,6,37,769,18,NULL
2012,982640,815,1000000,1010207,80,40,2,30,NULL,1,660,1,1,NULL,NULL,NULL,100000,3,NULL,NULL,NULL,NULL,1,4,65050,1,4,15,810,14,NULL
2012,983616,815,1000000,1010207,NULL,180,1,2,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,3,1,24400,720,35,1,1,24400,1,3,NULL,NULL,NULL,1
2012,989870,815,1000000,1010207,NULL,20,2,3,NULL,NULL,NULL,NULL,NULL,570,NULL,NULL,NULL,5,NULL,NULL,590,77,1,6,9200,1,5,NULL,NULL,NULL,NULL
2012,994190,815,1000000,1010207,NULL,40,2,10,NULL,NULL,NULL,NULL,NULL,480,NULL,NULL,NULL,6,NULL,NULL,557,45,5,4,15000,2,3,NULL,NULL,NULL,NULL
2012,994245,815,1000000,1010207,NULL,130,2,1,NULL,NULL,NULL,NULL,NULL,930,NULL,NULL,NULL,6,3,54000,1060,24,1,1,54000,1,3,NULL,NULL,NULL,7
2012,995174,815,1000000,1010207,NULL,120,1,2,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,5,1,36800,1073,35,1,1,36800,1,4,NULL,NULL,NULL,1
2012,995529,815,1000000,1010207,NULL,50,2,50,NULL,1,1200,1,1,NULL,100,NULL,250000,4,1,130200,NULL,NULL,1,1,130200,1,6,14,1533,22,1
2012,999628,815,1000000,1010207,NULL,2,2,3,NULL,NULL,NULL,NULL,NULL,670,NULL,NULL,NULL,4,NULL,NULL,670,37,1,7,22000,1,1,NULL,NULL,NULL,NULL
2012,1000435,815,1000000,1010207,NULL,60,2,80,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,75000,2,NULL,NULL,NULL,NULL,1,6,13900,1,7,27,312,14,NULL
2012,1001645,815,1000000,1010207,NULL,100,2,2,NULL,1,880,1,1,NULL,230,NULL,206000,3,NULL,NULL,NULL,NULL,1,6,70000,1,5,21,1235,22,NULL
2012,1002467,815,1000000,1010207,240,70,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,140000,5,NULL,NULL,NULL,NULL,1,4,21280,1,7,24,426,20,NULL
2012,1002534,815,1000000,1010207,NULL,100,2,2,NULL,2,1600,2,1,NULL,NULL,NULL,280000,4,1,160500,NULL,NULL,1,1,160500,1,5,15,1985,32,1
2012,1003877,815,1000000,1010207,NULL,50,1,30,NULL,NULL,NULL,NULL,NULL,180,NULL,NULL,NULL,5,NULL,NULL,260,11,1,4,28000,1,3,NULL,NULL,NULL,NULL
2012,1003937,815,1000000,1010207,NULL,30,2,1,NULL,NULL,NULL,NULL,NULL,580,NULL,NULL,NULL,7,2,22000,610,33,3,1,22000,2,1,NULL,NULL,NULL,3
2012,1004148,815,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1006538,815,1000000,1010207,NULL,30,2,10,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,12,NULL,NULL,1350,20,4,6,83000,1,3,NULL,NULL,NULL,NULL
2012,1007217,815,1000000,1010207,360,30,2,1,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,70000,4,NULL,NULL,NULL,NULL,1,6,23600,1,5,21,420,9,NULL
2012,1009603,815,1000000,1010207,NULL,40,2,2,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,4,NULL,NULL,690,19,1,6,43000,1,4,NULL,NULL,NULL,NULL
2012,1010434,815,1000000,1010207,NULL,50,2,2,NULL,NULL,NULL,NULL,NULL,670,NULL,NULL,NULL,5,NULL,NULL,723,19,1,4,45000,1,2,NULL,NULL,NULL,NULL
2012,1011497,815,1000000,1010207,NULL,10,1,3,NULL,NULL,NULL,NULL,NULL,740,NULL,NULL,NULL,5,7,34300,750,26,2,3,34300,1,1,NULL,NULL,NULL,13
2012,1012217,815,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1012605,815,1000000,1010207,NULL,100,2,2,NULL,NULL,NULL,NULL,NULL,880,NULL,NULL,NULL,11,1,57000,1020,21,3,1,57000,1,1,NULL,NULL,NULL,1
2012,1013043,815,1000000,1010207,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,3,NULL,NULL,780,72,2,4,13000,1,1,NULL,NULL,NULL,NULL
2012,1018025,815,1000000,1010207,NULL,50,2,30,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,7,2,35100,730,25,1,1,35100,1,1,NULL,NULL,NULL,3
2012,1024097,815,1000000,1010207,NULL,60,2,30,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,8,NULL,NULL,920,92,1,6,12000,1,4,NULL,NULL,NULL,NULL
2012,1024418,815,1000000,1010207,NULL,500,2,40,NULL,2,1100,2,1,NULL,50,NULL,850000,9,2,184200,NULL,NULL,1,1,184200,1,4,15,2290,59,3
2012,1026205,815,1000000,1010207,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,3,NULL,NULL,770,12,1,4,75000,1,2,NULL,NULL,NULL,NULL
2012,1027396,815,1000000,1010207,NULL,50,2,1,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,3,NULL,NULL,950,46,1,5,25000,1,1,NULL,NULL,NULL,NULL
2012,1030131,815,1000000,1010207,160,80,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,125000,6,NULL,NULL,NULL,NULL,1,6,56000,1,6,8,374,17,NULL
2012,1031030,815,1000000,1010207,380,50,2,50,NULL,2,990,1,1,NULL,NULL,NULL,175000,4,1,82700,NULL,NULL,3,1,82700,1,3,21,1478,12,1
2012,1034608,815,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470,NULL,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1036752,815,1000000,1010207,NULL,150,2,150,NULL,NULL,NULL,NULL,NULL,490,NULL,NULL,NULL,7,1,57600,798,17,3,1,57600,1,1,NULL,NULL,NULL,1
2012,1037848,815,1000000,1010207,380,100,2,100,NULL,1,2100,1,1,NULL,NULL,NULL,320000,6,1,173550,NULL,NULL,1,1,173550,1,1,19,2680,32,1
2012,1039670,815,1000000,1010207,200,150,2,10,NULL,2,1200,1,1,NULL,NULL,NULL,240000,7,NULL,NULL,NULL,NULL,1,4,60000,1,3,33,1653,8,NULL
2012,1041177,815,1000000,1010207,NULL,110,2,2,NULL,NULL,NULL,NULL,NULL,830,NULL,NULL,NULL,2,7,19900,940,57,1,3,19900,1,1,NULL,NULL,NULL,13
2012,1041282,815,1000000,1010207,NULL,90,1,3,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,5,1,9800,690,84,2,1,9800,1,3,NULL,NULL,NULL,5
2012,1042952,815,1000000,1010207,NULL,110,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,285000,4,NULL,NULL,NULL,NULL,1,6,70800,1,7,7,406,35,NULL
2012,1043529,815,1000000,1010207,NULL,30,2,50,NULL,1,1700,1,1,NULL,NULL,NULL,270000,3,1,145000,NULL,NULL,1,1,145000,1,3,15,1838,32,1
2012,1045230,815,1000000,1010207,240,110,2,2,NULL,2,1100,1,1,NULL,NULL,NULL,185000,6,NULL,NULL,NULL,NULL,1,6,109000,1,5,16,1450,22,NULL
2012,1048608,815,1000000,1010207,NULL,50,2,2,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,NULL,6,NULL,NULL,450,41,1,6,13200,1,4,NULL,NULL,NULL,NULL
2012,1049113,815,1000000,1010207,NULL,30,2,80,NULL,2,780,2,1,NULL,NULL,NULL,340000,4,NULL,NULL,NULL,NULL,1,6,35800,1,1,38,1120,30,NULL
2012,1049468,815,1000000,1010207,NULL,40,1,10,NULL,NULL,NULL,NULL,NULL,760,NULL,NULL,NULL,8,NULL,NULL,810,66,1,6,14710,1,4,NULL,NULL,NULL,NULL
2012,1062924,815,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,1064303,815,1000000,1010207,NULL,30,2,20,NULL,2,3800,2,1,NULL,550,NULL,625000,3,1,139800,NULL,NULL,1,1,139800,1,5,42,4917,42,1
2012,1066158,815,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,6,NULL,NULL,800,27,1,6,36000,1,1,NULL,NULL,NULL,NULL
2012,1068074,815,1000000,1010207,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,3,NULL,NULL,1120,22,1,6,60000,1,1,NULL,NULL,NULL,NULL
2012,1069984,815,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,720,NULL,1,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1070705,815,1000000,1010207,NULL,60,2,40,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,200000,4,4,192000,NULL,NULL,1,1,192000,1,7,3,433,31,9
2012,1075317,815,1000000,1010207,NULL,90,2,20,NULL,1,1200,1,1,NULL,NULL,NULL,200000,4,1,237000,NULL,NULL,1,1,237000,1,6,7,1339,32,1
2012,1077127,815,1000000,1010207,40,120,2,150,NULL,1,3100,1,1,NULL,1200,NULL,750000,8,NULL,NULL,NULL,NULL,1,4,448150,1,4,13,4693,62,NULL
2012,1080371,815,1000000,1010207,NULL,80,2,450,NULL,1,2500,1,1,NULL,1800,NULL,506000,1,1,326000,NULL,NULL,1,1,326000,1,6,18,4895,40,1
2012,1083162,815,1000000,1010207,NULL,30,2,30,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,12,NULL,NULL,1190,95,1,6,15000,1,1,NULL,NULL,NULL,NULL
2012,1085649,815,1000000,1010207,NULL,100,2,50,NULL,2,50,2,1,NULL,NULL,NULL,150000,3,NULL,NULL,NULL,NULL,1,4,50000,1,7,10,408,24,NULL
2012,1089217,815,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,NULL,1,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1089360,815,1000000,1010207,NULL,120,2,80,NULL,1,2500,1,1,NULL,NULL,NULL,430000,4,NULL,NULL,NULL,NULL,1,4,395000,1,3,8,2742,42,NULL
2012,1090804,815,1000000,1010207,NULL,30,2,40,NULL,NULL,NULL,NULL,NULL,810,NULL,NULL,NULL,8,NULL,NULL,895,34,1,6,31200,1,1,NULL,NULL,NULL,NULL
2012,1092539,815,1000000,1010207,NULL,50,2,1,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,4,NULL,NULL,700,13,1,7,63000,1,4,NULL,NULL,NULL,NULL
2012,1094316,815,1000000,1010207,NULL,90,2,80,NULL,2,5100,2,1,NULL,NULL,NULL,2664000,8,2,395000,NULL,NULL,1,1,395000,1,1,20,6746,68,3
2012,1094557,815,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,1,NULL,NULL,800,17,1,5,56000,1,1,NULL,NULL,NULL,NULL
2012,1094590,815,1000000,1010207,NULL,80,2,20,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,5,1,63000,1283,24,1,1,63000,1,1,NULL,NULL,NULL,1
2012,1097018,815,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,820,NULL,1,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1097115,815,1000000,1010207,NULL,360,2,1,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,4,2,64600,1560,29,1,1,64600,1,4,NULL,NULL,NULL,3
2012,1098180,815,1000000,1010207,NULL,120,2,50,NULL,1,2700,1,1,NULL,NULL,NULL,375000,7,NULL,NULL,NULL,NULL,1,6,76000,1,4,46,2907,36,NULL
2012,1100189,815,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,1106075,815,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,1106201,815,1000000,1010207,NULL,100,2,20,NULL,1,1600,1,1,NULL,NULL,NULL,325000,3,1,455000,NULL,NULL,1,1,455000,1,2,6,2153,27,1
2012,1106516,815,1000000,1010207,290,40,2,3,NULL,2,610,1,1,NULL,160,NULL,275000,5,NULL,NULL,NULL,NULL,1,4,40004,1,5,34,1130,25,NULL
2012,1107129,815,1000000,1010207,NULL,150,2,30,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,8,NULL,NULL,1383,101,1,4,10000,1,3,NULL,NULL,NULL,NULL
2012,1107753,815,1000000,1010207,NULL,30,2,40,NULL,NULL,NULL,NULL,NULL,960,NULL,NULL,NULL,8,NULL,NULL,1045,16,1,4,80000,1,1,NULL,NULL,NULL,NULL
2012,1107858,815,1000000,1010207,NULL,120,1,20,NULL,1,1600,1,1,NULL,NULL,NULL,185000,8,7,74600,NULL,NULL,1,3,74600,1,3,29,1790,32,14
2012,1114846,815,1000000,1010207,NULL,60,2,2,NULL,1,1300,1,1,NULL,NULL,NULL,250000,2,3,75200,NULL,NULL,1,1,75200,1,4,22,1380,29,7
2012,1119368,815,1000000,1010207,NULL,50,2,90,NULL,1,1300,1,1,NULL,NULL,NULL,330000,3,NULL,NULL,NULL,NULL,1,5,169120,1,5,10,1473,26,NULL
2012,1120094,815,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,1120799,815,1000000,1010207,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,1121345,815,1000000,1010207,NULL,30,2,2,NULL,NULL,NULL,NULL,NULL,890,NULL,NULL,NULL,4,NULL,NULL,920,39,1,6,28300,1,7,NULL,NULL,NULL,NULL
2012,1121774,815,1000000,1010207,NULL,40,2,30,NULL,NULL,NULL,NULL,NULL,540,NULL,NULL,NULL,5,NULL,NULL,625,35,1,6,21400,1,1,NULL,NULL,NULL,NULL
2012,1122846,815,1000000,1010207,250,30,2,1,NULL,2,520,1,1,NULL,NULL,NULL,110000,5,7,67150,NULL,NULL,1,3,67150,1,4,15,818,12,13
2012,1126710,815,1000000,1010207,NULL,20,2,40,NULL,NULL,NULL,NULL,NULL,610,NULL,NULL,NULL,7,NULL,NULL,724,101,5,4,2400,2,3,NULL,NULL,NULL,NULL
2012,1127419,815,1000000,1010207,NULL,50,2,1,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,4,NULL,NULL,700,101,1,6,1500,1,5,NULL,NULL,NULL,NULL
2012,1128216,815,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,1130444,815,1000000,1010207,NULL,230,2,100,NULL,1,1800,1,1,NULL,NULL,NULL,250000,4,1,76300,NULL,NULL,1,1,76300,1,5,33,2130,24,1
2012,1130686,815,1000000,1010207,NULL,30,2,90,NULL,1,3300,1,1,NULL,NULL,NULL,600000,2,2,409200,NULL,NULL,1,1,409200,1,1,10,3488,42,3
2012,1130758,815,1000000,1010207,280,40,2,3,NULL,2,510,2,1,NULL,NULL,NULL,75000,4,NULL,NULL,NULL,NULL,1,6,50000,1,4,21,871,11,NULL
2012,1140763,815,1000000,1010207,250,100,2,2,NULL,2,400,1,1,NULL,240,NULL,130000,6,1,91010,NULL,NULL,1,1,91010,1,4,13,990,16,1
2012,1144351,815,1000000,1010207,NULL,40,2,100,NULL,1,3000,1,1,NULL,800,NULL,450000,3,1,126500,NULL,NULL,1,1,126500,1,3,38,3962,38,1
2012,1145180,815,1000000,1010207,240,90,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,150000,4,NULL,NULL,NULL,NULL,1,6,37200,1,5,13,397,18,NULL
2012,1147527,815,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,730,NULL,NULL,NULL,9,NULL,NULL,730,56,1,6,15600,1,1,NULL,NULL,NULL,NULL
2012,1150049,815,1000000,1010207,300,40,2,100,NULL,1,540,1,1,NULL,NULL,NULL,160000,5,4,129600,NULL,NULL,1,1,129600,1,5,9,980,24,9
2012,1154282,815,1000000,1010207,NULL,40,2,20,NULL,NULL,NULL,NULL,NULL,710,NULL,NULL,NULL,6,NULL,NULL,795,95,1,6,10000,1,4,NULL,NULL,NULL,NULL
2012,1157298,815,1000000,1010207,NULL,50,2,120,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,185000,3,NULL,NULL,NULL,NULL,1,4,28600,1,6,16,393,23,NULL
2012,1159680,815,1000000,1010207,NULL,40,2,40,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,5,NULL,NULL,701,25,1,4,33000,1,4,NULL,NULL,NULL,NULL
2012,1160123,815,1000000,1010207,NULL,40,2,130,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,235000,5,NULL,NULL,NULL,NULL,1,6,30800,1,7,16,422,25,NULL
2012,1161015,815,1000000,1010207,NULL,250,2,100,NULL,1,1200,1,1,NULL,NULL,NULL,240000,3,NULL,NULL,NULL,NULL,2,4,10000,1,5,101,1775,64,NULL
2012,1163243,815,1000000,1010207,NULL,150,2,150,NULL,1,1700,1,1,NULL,NULL,NULL,410000,8,3,72450,NULL,NULL,1,1,72450,1,4,34,2042,64,7
2012,1168437,815,1000000,1010207,NULL,50,2,130,NULL,1,2100,1,1,NULL,NULL,NULL,480000,5,1,181000,NULL,NULL,1,1,181000,1,1,16,2338,30,1
2012,1171502,815,1000000,1010207,NULL,30,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,280000,4,NULL,NULL,NULL,NULL,1,4,76000,1,3,5,344,27,NULL
2012,1173556,815,1000000,1010207,NULL,40,2,200,NULL,2,2700,1,1,NULL,800,NULL,900000,1,2,261000,NULL,NULL,1,1,261000,1,3,17,3790,65,3
2012,1179208,815,1000000,1010207,NULL,90,2,30,NULL,1,1200,1,1,NULL,700,NULL,315000,3,1,140000,NULL,NULL,1,1,140000,1,6,18,2059,28,1
2012,1179569,815,1000000,1010207,290,60,2,3,NULL,2,700,1,1,NULL,NULL,NULL,95000,6,8,47500,NULL,NULL,1,3,47500,1,6,27,1082,19,15
2012,1179576,815,1000000,1010207,200,30,2,20,NULL,1,900,1,1,NULL,NULL,NULL,195000,8,NULL,NULL,NULL,NULL,1,6,80600,1,2,17,1150,30,NULL
2012,1179921,815,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,1180035,815,1000000,1010207,NULL,100,2,100,NULL,1,2200,1,1,NULL,120,NULL,450000,3,4,69900,NULL,NULL,1,1,69900,1,6,45,2612,34,9
2012,1183591,815,1000000,1010207,NULL,110,2,1,NULL,NULL,NULL,NULL,NULL,890,NULL,NULL,NULL,7,NULL,NULL,1000,21,3,5,57500,1,1,NULL,NULL,NULL,NULL
2012,1184094,815,1000000,1010207,NULL,40,2,20,NULL,2,250,2,1,NULL,NULL,NULL,265000,3,NULL,NULL,NULL,NULL,1,6,46500,1,7,16,615,26,NULL
2012,1185801,815,1000000,1010207,NULL,70,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,306000,3,4,59750,NULL,NULL,1,1,59750,1,7,7,355,29,9
2012,1189732,815,1000000,1010207,NULL,40,2,2,NULL,NULL,NULL,NULL,NULL,810,NULL,NULL,NULL,5,NULL,NULL,850,24,1,6,43001,1,2,NULL,NULL,NULL,NULL
2012,1190094,815,1000000,1010207,NULL,40,1,80,NULL,NULL,NULL,NULL,NULL,660,NULL,NULL,NULL,7,1,57700,783,16,3,1,57700,2,3,NULL,NULL,NULL,1
2012,1191185,815,1000000,1010207,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,730,NULL,NULL,NULL,6,NULL,NULL,818,22,1,6,45000,1,1,NULL,NULL,NULL,NULL
2012,1199219,815,1000000,1010207,250,80,2,1,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,115000,6,NULL,NULL,NULL,NULL,1,6,100000,1,5,5,400,18,NULL
2012,1200650,815,1000000,1010207,NULL,20,2,20,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,6,NULL,NULL,557,67,3,4,10000,1,2,NULL,NULL,NULL,NULL
2012,1202179,815,1000000,1010207,NULL,220,2,3,NULL,1,1200,1,2,NULL,NULL,NULL,200000,1,7,33350,NULL,NULL,1,3,44350,1,2,41,1520,30,13
2012,1204408,815,1000000,1010207,350,50,2,1,NULL,2,410,2,1,NULL,NULL,NULL,90000,4,NULL,NULL,NULL,NULL,1,6,62200,1,5,17,870,12,NULL
2012,1208773,815,1000000,1010207,NULL,20,2,2,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,3,7,125000,1320,13,1,3,125000,1,1,NULL,NULL,NULL,13
2012,1211842,815,1000000,1010207,NULL,50,2,3,NULL,NULL,NULL,NULL,NULL,880,NULL,NULL,NULL,5,2,91490,930,12,1,1,91490,1,7,NULL,NULL,NULL,3
2012,1215307,815,1000000,1010207,280,30,2,3,NULL,2,550,2,1,NULL,100,NULL,79000,4,NULL,NULL,NULL,NULL,1,6,39360,1,4,31,1012,10,NULL
2012,1217230,815,1000000,1010207,NULL,80,2,30,NULL,2,670,2,1,NULL,NULL,NULL,225000,3,1,90400,NULL,NULL,1,1,90400,1,6,13,1015,23,1
2012,1217443,815,1000000,1010207,150,40,2,30,NULL,2,870,1,1,NULL,NULL,NULL,150000,2,NULL,NULL,NULL,NULL,1,6,86000,1,3,15,1107,10,NULL
2012,1218381,815,1000000,1010207,160,60,2,3,NULL,2,300,2,1,NULL,NULL,NULL,50000,8,NULL,NULL,NULL,NULL,1,6,32100,1,5,24,637,22,NULL
2012,1218955,815,1000000,1010207,NULL,90,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,409200,NULL,NULL,1,1,409200,1,1,NULL,NULL,NULL,3
2012,1219027,815,1000000,1010207,230,80,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,6,NULL,NULL,NULL,NULL,1,6,45300,1,5,13,505,24,NULL
2012,1219278,815,1000000,1010207,NULL,30,2,20,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,5,NULL,NULL,650,23,1,4,34000,1,3,NULL,NULL,NULL,NULL
2012,1219359,815,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,1219386,815,1000000,1010207,NULL,40,1,2,NULL,NULL,NULL,NULL,NULL,960,NULL,NULL,NULL,5,7,34000,1050,37,1,3,34000,1,3,NULL,NULL,NULL,13
2012,1220301,815,1000000,1010207,NULL,150,2,3,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,5,NULL,NULL,1024,45,1,6,27500,1,3,NULL,NULL,NULL,NULL
2012,1224719,815,1000000,1010207,120,80,1,30,NULL,2,420,2,1,NULL,NULL,NULL,110000,6,NULL,NULL,NULL,NULL,1,4,12300,1,4,70,718,18,NULL
2012,1226137,815,1000000,1010207,NULL,40,2,80,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,300000,2,NULL,NULL,NULL,NULL,1,6,33800,1,7,14,382,29,NULL
2012,1227030,815,1000000,1010207,NULL,100,2,110,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,7,NULL,NULL,1651,15,1,5,129000,1,2,NULL,NULL,NULL,NULL
2012,1227875,815,1000000,1010207,NULL,290,2,20,NULL,1,3000,1,1,NULL,1800,NULL,1400000,2,2,102000,NULL,NULL,3,1,102000,1,5,62,5277,40,3
2012,1228557,815,1000000,1010207,NULL,30,2,2,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,4,NULL,NULL,730,49,1,5,18000,1,1,NULL,NULL,NULL,NULL
